V1_gene	Module	Mapped_v3	MapMan_v3	Mapped_v5	MapMan_v5	GO_v5
VIT_18s0072g00260	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s1764g00020	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_10s0003g05480	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g05200	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0062g00780	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0140g00140	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0057g00200	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0046g01920	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0034g01160	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0016g05110	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0106g00550	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g05570	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0067g03780	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0004g07550	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0018g00780	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_15s0046g00590	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0333g00060	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g03880	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g03630	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0017g01940	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g02440	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_17s0000g08480	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0063g00030	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0108g00340	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g10550	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g11430	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0028g01210	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g09400	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0017g00730	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g01210	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g15220	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s2526g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0873g00020	M8	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0347g00050	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g03410	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0070g00240	M6	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_15s0046g00660	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0025g02970	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g04210	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0003g00100	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0064g01320	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0055g00810	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0038g00220	M2	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_04s0044g01760	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0038g03220	M1	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_00s0253g00040	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0085g00470	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g01840	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0016g04810	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0026g01910	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0050g00240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0031g00120	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0038g03560	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0038g01410	M6	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0008g01970	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0279g00100	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g08470	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0014g03650	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0047g01040	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g00540	M10	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0270g00120	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0125g00200	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0015g00810	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g03410	M9	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g11130	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0004g03210	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0063g02200	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0077g01720	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0011g03360	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g08240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0028g03100	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0030g01890	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0010g01240	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g05090	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0079g00510	Not.Correlated	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0160g00160	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0100g00740	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_09s0002g03860	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g02020	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0038g01050	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_03s0132g00100	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0025g01240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0015g00290	Not.Correlated	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g05850	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0057g00310	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_09s0002g00440	Not.Correlated	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0271g00100	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0028g00040	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g01770	Not.Correlated	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0023g02280	M10	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0069g01150	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g03420	M2	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_03s0038g02400	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0020g05020	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s2478g00020	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0091g01290	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g04860	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g02060	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g11520	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s2829g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_17s0000g09030	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0028g03120	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0117g00080	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0098g01790	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_15s0107g00270	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0004g04010	M2	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0008g03240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0003g02120	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0038g01830	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_12s0057g01110	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0090g01040	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g08590	M7	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0040g01510	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0035g01820	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0019g03060	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0067g02910	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s1203g00010	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g01850	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0028g03350	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g03940	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g06470	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s2731g00010	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g00780	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g06790	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0020g01870	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_10s0042g00450	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0094g00470	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0389g00030	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0615g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_19s0090g01170	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0077g01570	M5	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_11s0149g00390	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_11s0206g00040	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_09s0002g02580	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g11580	M2	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0004g02010	M5	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0066g01140	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0044g00730	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0013g00990	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0007g03820	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_19s0014g00790	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0098g01870	M1	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_06s0009g03010	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g00820	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0016g00730	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_02s0025g01300	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0101g00210	M8	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0040g00690	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0094g01260	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0389g00040	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0008g01570	M8	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g08870	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0034g00500	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0137g00550	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0012g02680	Not.Correlated	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_10s0003g01830	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0022g00290	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0002g09040	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g00720	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g01590	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0080g00780	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g11470	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0004g04310	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g01700	M10	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g04320	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0015g01080	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g01680	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_09s0002g06300	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s2313g00010	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g00150	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0225g00120	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0063g01220	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_14s0068g01380	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0006g02550	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0009g02880	M3	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_12s0028g01670	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0063g02250	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0066g00170	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0061g00570	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0255g00140	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0117g00140	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0102g00190	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s2536g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g03390	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0108g01130	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0026g00300	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0054g00030	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0019g02130	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0011g04270	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0323g00050	M6	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0017g00870	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_09s0002g00320	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0020g03650	M4	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_00s0347g00040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g03010	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g03190	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_12s0028g01690	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_11s0016g03090	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0011g03070	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0013g01050	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0129g00870	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0044g01020	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0019g00420	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g03460	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g11170	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_11s0016g00300	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g09450	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0031g02550	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0286g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0098g00860	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0062g00520	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0045g00040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g04390	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0015g02700	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0019g00650	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0061g01470	M4	FALSE	FALSE	TRUE	TRUE	TRUE
VIT_04s0023g01640	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_04s0008g01880	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0118g00730	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g03040	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0073g00530	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_09s0002g06920	M6	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0040g00490	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_10s0003g00620	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0085g01170	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0009g03120	M1	TRUE	FALSE	TRUE	TRUE	TRUE
VIT_14s0108g00560	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s1542g00010	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0063g01480	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0009g03000	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0067g02280	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g00710	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0019g00110	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0154g00070	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0119g00150	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g11310	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0048g01080	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0157g00090	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0030g01700	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0091g00160	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0026g00880	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0009g01770	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g10620	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0025g02080	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0016g00330	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_10s0003g01960	M1	TRUE	FALSE	TRUE	TRUE	TRUE
VIT_16s0013g00970	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0286g00020	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g00410	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_02s0154g00110	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0127g00900	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0008g04160	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0324g00020	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0011g02760	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0049g00570	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0076g00210	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_10s0003g01990	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0146g00150	M8	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0104g01540	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0011g04740	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_10s0092g00760	M8	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g01990	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g01380	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0014g02950	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0084g00430	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_11s0052g01320	M7	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g02480	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0346g00080	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0094g00570	Not.Correlated	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0063g00800	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0117g00030	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_06s0004g00490	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g01490	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0187g00090	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0233g00030	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0800g00010	M1	TRUE	FALSE	FALSE	FALSE	FALSE
VIT_01s0011g05120	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g03750	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0013g00810	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0129g00120	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g06940	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0061g01210	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0098g00160	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0066g00400	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0007g07720	M6	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0011g03050	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0029g00480	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g03960	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s2497g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0044g01870	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0020g04780	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g15390	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0006g01620	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0023g01910	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s1002g00020	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_15s0046g03430	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0046g01570	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s2255g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0194g00330	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0006g00300	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0014g03910	M3	FALSE	FALSE	TRUE	TRUE	TRUE
VIT_04s0023g02510	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0129g00790	M8	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_11s0206g00200	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0033g01380	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0062g00630	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0023g00320	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g02330	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0025g02600	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0158g00270	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0067g01350	M1	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_16s0013g00950	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0014g00090	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0066g01090	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0040g02250	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0019g03910	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0211g00160	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0055g00160	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0057g01060	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_19s0014g00460	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_19s0014g05080	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s1290g00010	M9	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0051g00510	Not.Correlated	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_09s0054g01680	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0058g01010	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0129g00200	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s2478g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g01570	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0012g00720	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0012g00010	Not.Correlated	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0021g02510	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0038g01110	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0006g02100	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_17s0000g06020	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g11680	M7	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0077g01540	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g01210	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0150g00300	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0023g01630	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_03s0038g02140	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g08430	Not.Correlated	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g06670	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0050g01720	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g02800	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0207g00130	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0010g02940	M7	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0054g01760	M1	TRUE	TRUE	TRUE	FALSE	FALSE
