GeneID	GSM2627691	GSM2627692	GSM2627693	GSM2627709	GSM2627711	GSM2627713	GSM2627739	GSM2627740	GSM2627741	GSM2627742	GSM2627743	GSM2627744	GSM2627754	GSM2627755	GSM2627756	GSM2627781	GSM2627782	GSM2627783	GSM2627784	GSM2627785	GSM2627786	GSM2627793	GSM2627794	GSM2627795	GSM2627820	GSM2627821	GSM2627822	GSM2627823	GSM2627824	GSM2627825	GSM2627835	GSM2627836	GSM2627837	GSM2627850	GSM2627851	GSM2627852	GSM2627853	GSM2627854	GSM2627855	GSM2627862	GSM2627863	GSM2627864	GSM2627883	GSM2627884	GSM2627885	GSM2627886	GSM2627887	GSM2627888	GSM2627895	GSM2627896	GSM2627897	GSM2627919	GSM2627920	GSM2627921
VIT_14s0083g00760	0	3.8362	17.611	50.8131	42.2312	75.5094	40.7669	26.8599	28.5493	50.8797	51.0107	52.3497	40.9808	38.6437	42.5997	12.4363	31.7155	25.8389	32.3278	25.9929	31.9088	49.9855	41.475	40.2694	24.6253	29.2158	35.8455	2.19097	2.86686	9.11393	15.9082	29.572	43.9842	30.8678	39.3876	24.2234	29.8033	48.1918	42.2509	30.1464	2.51892	24.362	19.2173	14.6662	16.8858	26.0164	0	31.5599	14.2567	29.3103	49.7119	22.4575	21.9486	25.4634
VIT_14s0083g00770	44.9636	35.6252	36.259	21.136	18.6955	11.5215	15.1891	13.6794	11.9924	17.3241	20.4954	15.9634	19.0449	24.2637	21.8631	10.6506	10.2652	11.2363	21.0732	14.3511	17.6854	17.4554	17.2188	19.1007	9.96942	9.18858	10.7753	44.3805	41.943	41.6434	27.821	22.9391	24.32	14.507	15.2482	12.9837	19.6711	18.9105	20.6614	20.971	27.2842	22.51	11.6805	13.2869	11.8816	13.5845	33.3547	12.6961	23.7767	27.266	26.804	14.9188	14.1816	13.5209
VIT_14s0083g00780	10.9973	8.58799	8.15904	7.4954	7.66983	8.53447	17.0682	12.892	17.1114	9.01124	9.09792	9.17842	8.49948	9.51448	8.82233	17.4514	19.0873	19.0509	6.92719	7.45964	6.94444	9.21779	9.05375	9.10963	15.2521	15.202	16.3705	8.09277	10.613	8.63379	7.73446	7.23319	7.74315	9.28105	9.71253	11.0055	10.4866	10.491	10.2894	7.75494	6.83916	7.49883	14.6152	13.7842	15.4431	7.45265	5.49707	7.50677	8.08248	8.62803	7.92554	11.6952	12.2185	11.3874
VIT_14s0083g00790	2.27214	2.50707	2.5146	3.44816	3.33121	3.42592	6.64024	4.08535	6.91535	3.4355	3.48825	3.5096	2.61272	2.58801	2.56215	5.70682	6.03905	6.52077	2.54695	3.06551	2.73614	2.99262	2.64628	2.57025	6.38692	5.41899	5.85641	2.23051	2.90916	2.9814	2.65956	2.86413	3.19565	4.44722	4.60026	4.61317	3.73405	3.57653	3.63435	2.80331	1.69078	2.56307	6.1885	4.90763	6.42349	2.88953	1.65195	2.82959	2.94317	2.67767	2.55295	5.09274	5.25626	5.0393
VIT_14s0083g00800	3.25151	4.25518	2.18427	6.44915	5.74164	5.67493	6.01853	4.29124	7.88736	4.31075	2.95735	5.40065	3.91653	3.33803	3.91812	7.09695	5.94868	6.98999	5.85951	7.2976	6.23046	5.34495	5.22269	5.53339	6.96011	5.56383	6.49473	3.22562	4.23158	3.36654	6.01543	7.43743	6.82607	5.50148	4.8801	4.5811	4.60082	3.30949	2.56088	5.92072	5.18839	9.21193	5.17799	4.57014	5.41643	6.89515	9.01283	7.87537	3.6831	5.70105	4.75437	3.36869	4.23115	3.80638
VIT_14s0083g00810	9.36003	9.51892	8.56146	4.96302	5.23231	6.73801	8.19956	6.30881	8.39299	10.231	9.84275	9.9921	7.13651	6.1175	6.42997	8.75029	7.87879	9.2238	10.2939	8.4081	9.77143	6.26673	6.50971	6.37362	6.98332	8.46279	7.89183	6.62423	8.77868	7.32591	6.20411	7.16506	6.50618	6.18262	6.02463	6.38746	9.01818	8.45601	8.54741	7.31356	6.93612	6.68664	7.11732	6.86632	7.63307	9.0861	10.8746	9.53325	7.3059	7.36062	6.27443	6.94052	6.43516	5.69205
VIT_14s0083g00820	0	0	0	0	0	0	0.171639	0	0.188478	0	0	0	0	0	0	0.114488	0.323952	0.161072	0	0	0	0	0	0	0.0583162	0.0842651	0	0	0	0	0	0	0	0.0524102	0	0	0.0535398	0	0	0	0	0	0.124287	0	0.0618644	0.0478294	0	0	0	0	0	0.0875933	0.172834	0.0441877
VIT_14s0083g00830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372913	0	0	0	0	0	0	0	0	0	0	0	0.0454343	0	0	0	0
VIT_14s0083g00840	0.735928	0.315952	0.745943	0.0531393	0	0	0	0	0	4.62266	0.0973761	0	0	0	0	0.0320854	0	0	0.0314066	0.0475721	0	0	0.21557	1.50739	0	0	0.0550956	0	0	0.104394	0	0	0	0	0.15771	0.0338478	2.4913	3.95895	0.0398931	0	0	0	0	0.053994	0	0.0396929	0.0312025	0.0329983	0.0664962	0.71818	0	0.0734654	0	0
VIT_14s0083g00850	2.16938	2.95213	2.07359	0.393879	0.788073	0.760685	0.256512	0.0395587	0.0460041	5.89763	4.08616	4.82556	0.781036	0.466933	0.338271	0	0.0610456	0.0302868	3.47145	3.17375	3.58328	3.33328	2.59664	2.39192	0.0209247	0	0	4.84749	4.30968	5.14538	0.393067	0.503285	0.476936	0.0399051	0	0.0315817	4.25459	2.81799	3.44343	0.51741	0.430117	0.457999	0	0.140891	0.0460224	2.71256	4.34019	3.17052	1.87331	1.21087	1.05557	0.0635038	0.0310611	0
VIT_14s0083g00870	13.6446	11.3742	12.7703	16.912	18.377	14.4677	23.6761	24.9948	24.1256	16.3064	15.7737	17.0241	13.6342	12.8651	13.2401	19.4577	20.45	22.5822	15.4284	17.2396	16.8447	16.1313	16.7054	16.908	19.8817	21.5215	19.1121	15.1688	17.0871	14.5769	15.4061	15.2201	14.1363	17.6783	16.8291	17.6738	14.4417	17.0366	15.4779	15.7428	13.7427	13.4972	16.4396	15.5882	14.5109	16.066	17.49	17.5324	16.7205	16.388	16.7846	14.9538	15.3415	14.6978
VIT_14s0083g00880	4.68435	4.93712	5.64808	9.63093	9.23196	7.34245	46.5789	31.9434	56.0488	8.52241	7.72892	8.07631	9.92619	9.42663	10.1672	56.0637	73.7661	60.3445	5.30621	5.30578	5.88246	9.76477	9.88827	8.53628	49.5	48.2886	54.3706	4.87079	3.78907	4.83306	9.23963	10.218	11.0997	33.5813	29.5182	39.2441	7.67137	9.31759	8.6392	8.3913	7.31696	6.99974	44.2021	40.1635	42.7007	5.94973	3.61615	5.49025	8.13373	9.09719	7.81872	37.4785	35.853	35.4597
VIT_14s0083g00890	0	0.0817165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0889511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_14s0083g00900	0	0	0.213089	0.12196	0.161187	0.445297	0	0	0	0.2266	0.110399	0.201793	0	0	0	0	0	0.0783184	0.309866	0.156827	0.120644	0	0	0.0727805	0.0612236	0	0	0.10527	0.147797	0.109126	0	0.0932261	0.101136	0	0	0	0.403992	0.191951	0.278441	0.104341	0.28592	0	0	0	0	0	0.299164	0.0717009	0.324792	0.355971	0.273529	0	0	0
VIT_14s0083g00910	4.72596	4.53215	4.47322	13.1688	13.8988	11.6935	2.09874	1.14227	1.60734	8.11988	6.64475	6.38345	8.60197	8.02299	10.1076	1.7172	1.67442	1.50801	9.26675	12.1675	10.5288	8.976	8.85261	8.39994	2.19501	2.04514	2.69757	4.60958	6.69914	4.55236	13.7159	16.1886	12.9165	3.11787	3.14794	2.20746	7.45663	7.66595	6.0922	10.5875	9.75231	16.372	1.43441	1.65203	1.28524	8.91593	9.80668	10.695	9.59898	10.9672	8.81275	2.75931	1.98058	2.3488
VIT_14s0083g00920	0	3.34697	0	0	0	0	0	0	0	0	0	1.149	0	0	0	0	0.821233	0	0.774217	0	1.22607	0	0	0	1.18213	1.67317	0	4.73389	1.61279	1.23533	0.935004	1.02866	2.08477	0	2.67553	4.23902	1.10623	1.033	0.983547	0	0	1.46904	0	1.31598	1.30387	0.95514	3.10002	2.34063	0	0.87875	0	2.80063	5.45106	3.75356
VIT_14s0083g00930	22.4607	24.2647	18.006	33.7612	26.1804	26.681	53.9289	48.61	63.2004	21.2287	22.0379	22.2979	27.8243	29.9059	27.8105	51.344	53.046	54.8418	13.3194	15.3681	13.4728	27.5033	23.6031	24.2266	38.8547	39.7303	38.7332	22.7123	28.6102	20.3656	30.1767	29.1932	34.5416	42.7019	43.4206	42.2153	21.9273	22.2261	24.5797	23.7939	23.2091	26.2697	38.6117	42.0754	40.9806	14.3877	17.9471	14.3379	22.7299	25.7276	25.3875	32.7994	33.497	30.8197
VIT_14s0083g00940	3.81053	1.87676	4.9709	3.64661	4.18515	3.66364	127.873	104.23	138.775	5.1102	2.71629	2.44081	3.98817	3.90326	5.83406	105.231	91.6055	104.68	0.558615	0.640626	1.0048	2.54761	3.92134	3.97905	88.5324	94.6498	102.943	1.08928	1.54007	1.46451	5.63255	5.65546	9.8421	73.2814	73.754	78.5219	3.57589	6.74386	1.20718	8.56122	9.00987	8.71854	53.0465	68.7125	44.3786	0.603639	0.718058	0.788919	7.17574	12.9903	10.335	77.3848	74.2339	76.2656
VIT_14s0083g00950	41.3638	28.6799	27.2027	28.2844	20.8636	19.8717	56.9056	33.1304	61.0946	23.652	23.418	24.172	18.1624	18.2984	21.0134	60.1086	60.3063	63.0513	23.3474	24.3876	23.3317	20.3086	22.7826	26.2763	49.7616	52.5793	54.2241	32.4128	37.1813	28.496	23.122	23.158	22.4429	36.7815	29.9462	35.9187	23.0484	23.59	23.6667	21.8307	26.1443	21.0631	35.8005	35.3368	39.408	25.3414	45.524	21.9786	25.8165	24.865	23.1673	27.0224	26.1652	26.5225
VIT_14s0083g00960	7.86459	9.74618	12.7824	33.0228	39.2893	40.8437	49.079	46.6099	45.6766	32.3247	34.1538	25.7168	29.7603	33.7632	33.0417	43.8856	51.2837	50.0714	28.6996	27.5172	29.2729	31.2831	33.0863	29.0058	54.9302	48.0852	58.1586	10.2583	9.20408	12.8701	28.5886	35.7701	35.2775	54.5596	55.3274	64.1003	35.7113	38.1709	40.9366	39.1657	16.3761	33.4686	46.6622	53.8445	48.3577	29.1073	7.86141	31.0431	29.2269	34.2309	34.2894	68.9286	68.0983	64.382
VIT_14s0083g00970	322.357	274.943	253.742	233.516	238.295	220.14	155.798	107.539	156.771	182.416	192.115	185.496	208.054	218.359	191.281	168.048	193.637	185.973	198.559	196.334	192.547	206.795	225.661	282.328	159.048	157.996	171.334	332.943	286.064	278.506	195.703	198.224	191.822	173.879	177.689	166.935	148.554	147.925	162.363	176.771	192.745	192.663	210.669	186.262	218.368	197.731	305.037	205.407	228.568	223.36	209.003	182.607	183.889	176.282
VIT_14s0083g00980	0.479556	0.266507	0.137393	0	0.100314	0.0899705	0	0.136667	0.156777	0.290789	0.206012	0.702531	0	0.0681527	0.156543	0.28379	0.148628	0.393379	0.182533	0.136216	0.21562	0.0551454	0.0512668	0.146114	0.391335	0.265712	0.49401	0.219193	0.90494	0.807623	0.0547147	0.0581808	0	0.194203	0.313967	0.100896	0.438499	0.298361	0	0.182882	0	0	0.306738	0.465482	0.22945	0.225499	0.140313	0.0947593	0.0974874	0.105819	0.0807627	0.216704	0.160436	0.163404
VIT_14s0083g00990	9.37545	11.0897	9.45375	12.168	11.5347	12.1575	14.0354	10.0048	15.9662	13.1637	13.1299	11.7499	8.88121	10.635	9.88794	14.3342	14.4182	16.1206	8.09068	8.16958	8.05254	10.0499	11.0266	9.87676	12.8768	11.8197	12.9856	7.88503	10.1237	7.07314	10.2444	10.1069	9.13872	7.08949	6.25999	6.87966	11.778	11.3987	10.6144	8.33954	7.16636	7.09666	9.3236	7.38051	8.69338	8.4872	6.02382	8.19172	12.0756	10.2932	9.78478	7.44422	7.1938	6.98493
VIT_14s0083g01000	40.9751	31.7334	26.993	29.1927	28.3739	26.65	37.4764	36.0552	36.5918	32.9383	27.9319	31.1835	30.396	31.639	30.4421	36.1676	32.7818	36.7374	26.3025	27.447	25.9158	32.5657	31.2805	31.8457	29.6935	32.1224	33.9007	33.7681	40.0265	30.0025	31.4877	38.5254	38.1308	29.4452	25.0913	28.6872	36.5519	31.499	33.5944	27.3172	26.9514	35.0266	22.9897	22.8951	21.1688	26.4513	41.4676	26.1226	33.6881	31.4916	32.5033	22.6468	22.1504	21.3277
VIT_14s0083g01010	74.1149	64.2436	53.444	54.2206	49.0667	46.241	39.9421	34.4281	34.7728	49.3357	55.8652	48.419	45.8543	48.0529	49.6136	41.28	42.6568	48.0183	60.9294	69.0272	59.4729	53.0324	53.6265	59.2598	45.1957	50.0298	48.9453	64.1966	71.2573	51.2059	35.0147	32.399	38.7244	32.5725	35.9912	31.6669	37.2037	39.8385	41.7834	36.4025	36.8396	33.6694	37.0063	37.1313	41.85	67.1285	80.4043	65.2579	44.6182	39.9976	44.5533	34.0615	36.2635	37.7878
VIT_14s0083g01020	14.9292	12.59	13.5942	4.30456	4.67802	4.99311	4.72638	4.11722	5.85666	3.80557	3.98505	4.56002	2.9582	3.26012	3.675	6.67844	5.93076	5.74969	3.40099	3.127	3.34966	3.99482	3.30946	3.1668	7.65771	7.24576	6.99481	14.1714	10.2404	12.3441	5.7139	4.97972	6.53168	7.5258	6.80288	6.67923	3.32928	3.09562	2.94374	4.93672	4.32449	5.08254	7.46944	6.65975	7.81455	2.27592	4.23421	3.45392	6.02606	5.57959	4.95608	6.04085	6.7843	6.30204
VIT_14s0083g01030	42.3219	37.0953	31.2441	7.10262	5.27001	5.3909	0.796801	0.555789	0.452964	33.2788	31.1928	36.2543	7.0419	2.99683	2.90501	0.961331	0.895531	0.669673	29.3052	27.733	27.3212	13.3944	9.48803	10.3937	0.754033	0.489793	0.766508	39.3518	55.6789	37.5864	6.2047	6.0885	4.54225	1.20602	1.70395	0.815823	24.3469	24.2894	28.2725	5.79947	5.1717	6.80871	0.454702	1.20959	1.28652	29.3626	48.2157	29.5371	10.5909	8.64874	10.2763	1.15601	1.04868	0.957999
VIT_14s0083g01050	67.9039	55.338	56.8206	44.0876	40.9219	37.9346	15.4439	13.4614	13.7364	47.9034	52.1386	47.7296	33.6783	36.0934	32.6209	12.6202	8.59136	11.3597	72.4233	75.5483	69.016	50.3014	50.1706	52.4258	9.9024	10.7724	10.4587	92.4776	97.9886	85.0301	59.4065	62.547	60.1991	33.9743	33.4268	31.5419	65.1633	61.9475	66.5949	58.3783	61.6374	62.0297	20.384	26.5747	16.9401	70.5299	105.151	66.6822	68.7275	64.2154	65.0057	29.0575	24.4831	26.8113
VIT_14s0083g01060	0	0	0	0	0.108884	0	0.0755278	0	0.081582	0	0	0	0.067743	0	0	0	0.051967	0	0	0	0	0	0	0	0	0	0	0	0	0.305694	0	0	0	0.0740034	0	0.0579052	0	0	0	0	0	0	0	0	0.0765715	0	0	0	0.110706	0	0	0	0	0
VIT_14s0083g01070	6.77994	8.91195	10.3198	3.80684	2.58135	4.55781	2.46503	0.81629	3.62934	5.7961	5.62643	6.76206	8.69353	7.20675	4.56679	2.32157	3.67679	2.41765	7.40054	4.8716	7.1244	5.87747	1.18921	3.65198	4.26429	3.66335	4.56964	14.9984	10.9776	8.08937	7.10286	10.8286	2.95212	1.72569	13.7056	10.8369	3.00237	4.38866	2.09514	4.89695	10.4666	3.41595	10.2856	9.48964	9.76478	2.47286	11.8099	5.69885	7.81682	7.24754	16.4622	16.3446	10.0241	13.2431
VIT_14s0083g01090	21.957	19.9247	15.6705	20.8307	21.102	19.9391	22.7267	14.4806	24.5285	19.9886	20.6004	20.9685	18.9108	19.4974	15.4019	20.9146	22.2274	24.6571	18.1498	17.6928	17.5357	20.9818	21.4643	23.4065	17.1033	17.7425	17.5544	18.6723	23.2199	17.4835	15.9627	17.3999	17.8738	18.55	18.3362	19.8884	19.6608	20.7735	22.8819	15.4896	13.9057	15.7587	22.5659	20.1958	24.4449	17.4617	16.6566	18.5841	18.3806	18.2119	16.9034	19.2371	20.7795	19.0716
VIT_14s0083g01100	109.502	99.0492	77.3325	1.69581	1.55581	2.2258	0.0476941	0	0.103311	119.793	125.833	111.79	1.82304	0.450783	0.0528763	0.12602	0.0994771	0.0657198	58.126	63.7296	70.3321	8.0194	4.20184	8.50422	0.0250289	0.0362874	0	54.4754	122.92	46.6742	1.7052	1.92607	1.77742	0	0	0.0333244	80.1682	73.9657	48.1554	2.84799	1.94137	3.29499	0.203229	0	0.0503988	54.9013	77.765	65.2457	10.4362	6.97285	2.71074	0.185577	0.0734211	0.0377481
VIT_14s0083g01110	104.927	105.609	82.3649	38.8999	36.4503	39.5356	3.20222	0.963137	0.380852	277.257	292.391	325.855	63.8729	26.1947	7.85639	0.751245	0.891773	0.646778	223.707	234.643	234.93	194.234	123.507	100.365	2.5477	2.78574	2.35513	63.8751	94.7519	55.7907	10.5793	27.4555	9.96199	18.5191	17.0588	13.7392	270.899	220.029	230.725	17.0689	13.2324	13.6667	4.115	8.70521	2.57536	222.171	239.535	247.982	125.409	70.9341	86.6146	21.1675	16.0119	19.8429
VIT_14s0083g01120	0.445266	0.599408	0.103807	0.176146	0	0.138801	0	0	0	2.03342	1.25944	1.21997	0.0497791	0.105568	0	0	0	0	0.213035	0.050931	0.166191	0.287812	0.270859	1.63503	0	0	0	0	0.0689837	0.280837	0	0.0467196	0.0471922	0	0	0.0378932	2.08432	0.375265	0.631443	0	0	0	0	0	0	0.128447	0.16167	0.281107	0.0751906	0.0405677	0	0	0	0
VIT_14s0083g01130	3.5672	4.54413	2.92518	0.450489	0.481177	0.390692	0.263147	0.0707482	0.163158	1.70921	1.47288	0.908173	0.272905	0.36581	0.16912	0.174222	0.157502	0.157004	0.936519	0.936599	1.03108	0.198842	0.265498	0.222279	0.157096	0.278796	0.0877636	2.22714	1.01077	2.03944	0.0297902	0.0643963	0.0331596	0.137362	0.125992	0.0540663	0.751632	3.25677	0.526074	0.0670716	0.0460749	0	0.200796	0.406187	0.239472	0.884224	0.965859	0.80415	0.160305	0.0581774	0.0447193	0.265311	0.406928	0.45066
VIT_14s0083g01140	47.767	67.2709	56.0734	102.881	80.9624	65.5883	100.743	32.3174	100.761	16.3427	14.5313	17.7008	125.669	190.016	178.112	172.454	273.026	210.113	7.15928	3.22888	13.9214	52.1453	85.7603	56.3177	332.749	437.893	478.415	188.105	55.247	168.298	56.215	44.1079	79.9597	213.325	377.024	252.966	5.64103	11.9337	4.77652	64.7765	110.56	58.1244	540.479	420.968	617.614	4.81303	9.97133	11.6182	63.0447	98.4148	94.3574	510.616	564.262	613.185
VIT_14s0083g01150	8.42642	1.96454	8.96476	0.337494	0.133268	0.437051	0.031012	0.0292677	0.104353	2.03625	0.343012	0.317284	0.169785	0.180418	0.104899	0.0811448	0.0647332	0.0641406	0.312728	0.368982	0.358665	0.308912	0.178494	1.17011	0.0161336	0.0233847	0.0366648	1.98129	0.76523	1.17559	0.409969	0.153407	0.0267396	0.055621	0.0345196	0	2.03527	1.47396	0.484042	0	0.70881	0.0755075	0	0.0675811	0.100315	0.587207	0.509964	0.389741	0.48486	0.334321	0.18216	0.0236597	0	0.0481397
VIT_14s0083g01160	29.3967	34.0794	29.0342	160.354	171.323	176.243	25.9395	15.9718	18.5745	73.0875	85.3506	85.6532	146.518	158.041	158.286	25.6836	20.3363	24.8033	128.38	133.501	132.09	107.966	124.828	155.344	44.931	45.703	44.8715	28.5436	39.5797	30.0158	133.256	140.478	137.754	45.3166	50.4643	34.959	76.2443	65.2705	65.4127	148.917	136.428	155.928	20.4063	26.39	21.4684	122.443	107.825	138.296	151.669	127.162	119.199	41.8608	37.196	45.5784
VIT_14s0083g01170	6.7746	7.47548	5.4662	13.4203	12.881	12.8156	39.3497	27.6486	51.5897	8.00024	8.93353	8.61912	8.62117	8.25191	9.59264	46.3135	47.5996	52.4951	11.8716	12.7633	10.4987	11.4009	10.1819	11.9987	28.692	27.6012	30.3914	4.51868	7.12795	3.94063	11.3488	10.1115	12.5817	16.8711	17.1434	17.1989	8.20165	7.45253	7.02466	12.2746	12.2322	11.0018	20.366	18.361	20.0202	11.4631	10.8919	12.5873	11.126	9.55371	12.1581	13.4435	13.2864	12.2569
VIT_14s0083g01180	20.1023	20.2555	13.9063	13.2453	16.3548	14.2631	14.0615	12.9904	15.1122	17.136	17.7911	17.3854	20.4002	16.0146	16.7928	15.0022	13.3435	13.3477	26.5441	25.8865	23.2673	19.8954	16.5468	20.0872	18.0521	17.649	19.3283	42.2454	33.3759	32.6256	24.6993	28.5658	25.8711	17.4505	15.9327	15.3778	20.7189	19.4578	26.7384	25.8275	28.2537	28.4602	14.4711	18.8556	14.1353	26.496	29.7626	23.2063	28.5471	28.7565	27.9153	16.746	14.3311	14.9458
VIT_14s0083g01190	0	0	0.589902	0	0	0	0.594439	0	0	0	0	0.560045	0.93999	0	0	0	0	0	0.426659	0.85719	0	0	0	0	0	0	0	2.2853	0	1.84333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.470531	0	0	0	0	0	0	0	0.485935
VIT_14s0083g01200	14.5291	13.2586	12.2194	10.8403	8.36483	8.3676	29.9257	25.4933	35.0806	9.96766	9.43743	10.2412	9.81438	11.1046	10.4973	34.4768	31.3957	35.071	9.02455	7.5553	6.91961	13.3544	13.2467	10.2253	30.1431	30.19	32.2959	12.006	12.4973	10.9808	8.85317	8.29594	8.98106	15.08	15.8416	16.3109	6.36483	7.67311	8.32932	8.48803	9.50409	8.00495	17.0118	18.5952	17.9099	7.15493	10.6139	8.26497	11.2717	11.5046	10.7637	15.7281	12.723	14.9179
VIT_14s0083g01210	5.6086	6.4754	5.39028	0.998666	1.42962	1.92225	0	0	0	7.06074	4.78261	7.27267	1.62684	0.715261	0.542479	0.0124944	0.0132064	0.0523426	2.61526	4.03122	5.05676	4.24182	3.00413	2.73252	0	0.042688	0	2.6893	4.40247	2.64814	0.113408	0.439439	0.224118	0	0.02148	0	4.86648	2.76347	2.69503	0.280967	0.189963	0.251519	0	0	0.0195526	2.90547	3.46477	5.24349	0.908549	1.03298	0.845197	0	0	0
VIT_14s0083g01220	1.35301	5.80701	0.719742	0.493966	0.217806	0.986055	0	0.0485384	0	4.04786	2.39093	12.8838	0.842635	0.251658	0.530589	0.0343901	0	0	3.91902	3.96173	5.2429	2.83849	1.00343	0.442439	0	0.0403847	0	1.87708	4.93688	1.12142	1.20857	1.19937	0.753247	0.378431	0.461896	0.223732	29.664	5.46398	1.77066	1.11923	1.8093	2.26097	0.110988	0.0561728	0.0540575	3.01613	5.4027	5.00219	1.09409	1.5194	1.96436	0.369963	0.0405419	0.251525
VIT_14s0083g01230	0	0.147706	0	0.152924	0	0	0	0	0	0.334188	0	0	0	0	0	0	0	0	0.100235	0.0726321	0.0790648	0	0	0	0	0	0	0	0	0.631541	0.119164	0	0	0	0	0	0.279395	0	0	0	0.184344	0	0	0.171777	0	0	0	0.200798	0	0	0	0	0	0
VIT_14s0108g00010	100.971	94.5037	77.4219	97.5473	96.5164	91.3018	56.0346	55.4901	56.1394	90.5473	90.5283	89.5898	79.2125	81.8755	77.1784	52.1904	48.6198	48.5966	63.5109	64.9177	62.7651	80.9957	79.7913	85.3636	53.3864	50.676	52.3713	60.8283	103.724	60.8963	81.1248	79.4541	75.2013	55.5722	51.2805	48.8305	69.4607	69.3595	68.4983	77.6841	75.4528	80.2379	40.8566	50.8309	40.9261	56.3024	82.3015	62.6674	71.1345	73.2904	76.4206	39.0178	36.7397	35.2343
VIT_14s0108g00020	4.86327	4.1986	3.56234	1.0705	1.0186	0.671102	0.746676	0.759711	1.0479	3.12211	2.51841	2.31162	0.934054	0.415785	0.606976	1.82158	1.18506	1.58921	1.63658	1.48675	1.56947	1.04261	0.929148	1.31454	0.835376	0.82958	0.498068	4.6005	5.18779	3.18084	0.605088	0.559927	0.624495	0.283964	0.289147	0.414273	0.636612	1.07595	1.55873	0.526851	0.19365	0.395225	0.344112	0.174351	0.459105	2.03426	2.19168	2.08411	0.767865	1.08474	0.706291	0.297366	0.209571	0.215995
VIT_14s0108g00030	0.401569	0.171187	0.272484	0.0686069	0.402384	0.163826	0.343034	0.560581	0.476107	0.446589	0.214366	0.312177	0.273536	0.0897184	0.342663	0.517204	0.460505	0.477417	0.132852	0.111063	0.224543	0.395984	0.38294	0.296202	0.16426	0.0757386	0.277035	0.151192	0.176673	0.304677	0.121036	0.0772711	0.246326	0.149404	0.0363305	0.279844	0.360974	0.377507	0.303815	0.201293	0.201124	0.199449	0.194295	0.293299	0.0947055	0.206336	0.208875	0.308884	0.0928094	0.204297	0.23415	0.179251	0.279243	0.105257
VIT_14s0108g00040	50.821	46.9722	39.5191	90.4608	95.7829	89.1989	196.329	121.488	211.698	56.8619	58.3969	58.3398	87.9638	95.0865	95.5423	201.961	230.109	216.868	51.7131	55.0092	52.1026	77.2005	84.1007	89.7399	151.898	146.165	160.083	38.347	41.0842	40.4926	77.8057	80.0093	83.7553	120.446	118.614	143.014	55.6564	54.0779	59.0575	82.4273	69.5333	79.2532	211.267	182.876	226.617	52.6256	52.3671	54.8121	70.1304	76.309	73.6168	135.488	159.029	134.096
VIT_14s0108g00050	0.0840889	0.146582	0.0772503	0.224857	0.116123	0.270094	1.21994	0.68189	1.11541	0	0.080904	0.111601	0.182807	0.272602	0.182468	1.3473	1.64719	1.61579	0.632827	0.658863	0.602451	0.0599679	0.0275414	0.102941	0.823512	0.330919	0.476448	0.0783413	0	0.16174	0.294085	0.382185	0.369414	0.813949	0.754758	0.487067	0.147282	0.313813	0.33451	0.0741623	0	0.204644	1.24931	0.568574	1.36262	0.707356	1.01329	0.600793	0.459604	0.314826	0.145624	1.17676	1.08908	1.20575
VIT_14s0108g00060	14.9865	14.6059	11.2294	14.1133	20.4252	21.4357	21.6391	15.7752	23.5522	21.0167	21.3118	21.5879	19.3798	22.12	19.3252	28.2809	23.1944	26.485	16.5557	18.8587	17.2392	15.382	14.9402	15.7075	20.7138	21.8009	23.638	14.4685	17.2514	14.6139	13.6872	16.4435	15.8437	15.1976	14.6883	15.3877	22.2832	21.5473	18.8945	18.8935	19.8159	19.1267	25.0404	25.021	26.0931	17.2536	20.6737	16.5766	19.5516	18.3347	18.3234	17.1657	17.7213	17.2032
VIT_14s0108g00070	10.1173	7.46319	8.09702	5.71146	4.20194	4.45336	8.32182	7.81128	8.38629	7.13024	7.71894	6.18157	5.82088	5.43037	5.60971	10.5971	11.8295	10.1556	8.23792	8.4222	8.79128	5.72234	4.81611	5.58827	10.9137	9.93764	9.06783	15.4334	13.01	14.9189	5.8506	6.07199	5.55858	8.33929	7.70141	8.2873	9.30413	8.45117	9.36407	6.14254	6.60505	5.98384	12.5539	10.1716	12.5373	9.67883	8.49106	9.11663	8.97764	8.13643	7.60031	9.68953	9.78603	8.84981
VIT_14s0108g00080	238.989	232.477	232.197	179.751	162.35	150.48	164.312	133.627	176.124	174.084	178.171	171.335	149.534	171.221	155.932	169.039	166.418	173.666	134.439	123.717	127.86	145.242	164.699	168.313	165.976	167.257	174.699	173.014	226.985	173.845	126.783	120.387	126.771	115.702	119.451	114.737	147.196	148.272	141.673	123.582	130.392	124.485	121.454	116.505	125.493	122.882	151.71	125.505	147.484	133.284	131.673	124.183	126.982	122.055
