Module	TermID	Background_N_T005	Module_n_T005	Term_background_K_T005	Overlap_k_T005	Tested_T005	p_value_T005	FDR_global_module_terms_T005	Background_N_ontology_checked	Module_n_ontology_checked	Term_background_K_ontology_checked	Overlap_k_ontology_checked	Tested_ontology_checked	p_value_ontology_checked	FDR_global_module_terms_ontology_checked	Change	Global_FDR05_T005	Global_FDR05_ontology_checked	Significance_changed
M7	GO:0009830	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009832	519	8	8	0	TRUE	1	1	519	8	8	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009833	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009834	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009835	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009838	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009845	519	8	8	0	TRUE	1	1	519	8	8	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009850	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009851	519	8	5	0	TRUE	1	1	519	8	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009853	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009854	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009855	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009856	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009860	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009861	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009864	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009866	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009867	519	8	7	0	TRUE	1	1	519	8	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009871	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009873	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009877	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009880	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009887	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009888	519	8	27	1	TRUE	0.349745616293038	1	519	8	27	1	TRUE	0.349745616293038	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009889	519	8	82	4	TRUE	0.0245276564392882	1	519	8	82	4	TRUE	0.0245276564392882	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009890	519	8	10	1	TRUE	0.145054263036095	1	519	8	10	1	TRUE	0.145054263036095	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009891	519	8	34	1	TRUE	0.420656742979559	1	519	8	34	1	TRUE	0.420656742979559	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009892	519	8	18	1	TRUE	0.24748909960039	1	519	8	18	1	TRUE	0.24748909960039	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009893	519	8	43	1	TRUE	0.501828802294034	1	519	8	43	1	TRUE	0.501828802294034	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009894	519	8	5	0	TRUE	1	1	519	8	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009895	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009896	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009897	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009898	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009900	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009901	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009905	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009908	519	8	21	0	TRUE	1	1	519	8	21	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009909	519	8	7	0	TRUE	1	1	519	8	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009910	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009911	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009914	519	8	8	0	TRUE	1	1	519	8	8	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009926	519	8	7	0	TRUE	1	1	519	8	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009927	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009931	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009932	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009933	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009937	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009938	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009941	519	8	37	0	TRUE	1	1	519	8	37	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009943	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009944	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009952	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009954	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009955	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009958	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009960	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009962	519	8	7	0	TRUE	1	1	519	8	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009963	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009965	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009966	519	8	18	2	TRUE	0.0281336954353223	1	519	8	18	2	TRUE	0.0281336954353223	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009967	519	8	4	1	FALSE	NA	NA	519	8	4	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009968	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0009970	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009975	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009978	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009986	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0009987	519	8	373	4	TRUE	0.956647096288191	1	519	8	373	4	TRUE	0.956647096288191	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010008	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010011	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010014	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010015	519	8	13	0	TRUE	1	1	519	8	13	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010016	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010019	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010022	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010025	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010026	519	8	4	1	FALSE	NA	NA	519	8	4	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010029	519	8	5	0	TRUE	1	1	519	8	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010030	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010033	519	8	109	4	TRUE	0.0644386488331906	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M7	GO:0010035	519	8	75	2	TRUE	0.325436897448541	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M7	GO:0010036	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010038	519	8	32	1	TRUE	0.401122803093474	1	519	8	32	1	TRUE	0.401122803093474	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010039	519	8	8	0	TRUE	1	1	519	8	8	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010043	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010045	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010047	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010050	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010051	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010052	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010053	519	8	7	0	TRUE	1	1	519	8	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010054	519	8	5	0	TRUE	1	1	519	8	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010055	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010065	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010067	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010069	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010070	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010072	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010073	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010074	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010075	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010078	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010087	519	8	7	0	TRUE	1	1	519	8	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010088	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010089	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010090	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010093	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010099	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010100	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010101	519	8	5	0	TRUE	1	1	519	8	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010102	519	8	5	0	TRUE	1	1	519	8	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010103	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010106	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010109	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010114	519	8	7	0	TRUE	1	1	519	8	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010118	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010119	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010143	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010148	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010150	519	8	7	0	TRUE	1	1	519	8	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010154	519	8	32	1	TRUE	0.401122803093474	1	519	8	32	1	TRUE	0.401122803093474	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010158	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010166	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010167	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010168	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010170	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010182	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010183	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010187	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010189	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010191	519	8	4	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M7	GO:0010192	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010193	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010196	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010200	519	8	10	2	TRUE	0.00880793045220591	0.789627779018574	519	8	10	2	TRUE	0.00880793045220591	0.766297867365752	FDR_only_changed	FALSE	FALSE	FALSE
M7	GO:0010205	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010206	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010207	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010212	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010214	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010218	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010224	519	8	5	0	TRUE	1	1	519	8	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010227	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010228	519	8	6	0	TRUE	1	1	519	8	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010229	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010235	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010241	519	8	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M7	GO:0010243	519	8	16	2	TRUE	0.0224133486839339	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M7	GO:0010256	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010264	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010267	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010271	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010276	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010279	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010286	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010287	519	8	10	0	TRUE	1	1	519	8	10	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010297	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010311	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010315	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010319	519	8	4	0	FALSE	NA	NA	519	8	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010326	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010328	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010329	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010332	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010337	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010344	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010349	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010358	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010359	519	8	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M7	GO:0010364	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010366	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010374	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010376	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010380	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010383	519	8	8	0	TRUE	1	1	519	8	8	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010393	519	8	2	0	FALSE	NA	NA	519	8	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010410	519	8	6	0	TRUE	1	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M7	GO:0010411	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010412	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010413	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010417	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010427	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010430	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010431	519	8	7	0	TRUE	1	1	519	8	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010440	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010441	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010442	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010444	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010450	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010466	519	8	3	0	FALSE	NA	NA	519	8	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010467	519	8	24	0	TRUE	1	1	519	8	24	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010468	519	8	82	3	TRUE	0.117470650323084	1	519	8	82	3	TRUE	0.117470650323084	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010471	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010472	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010473	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010476	519	8	5	0	TRUE	1	1	519	8	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M7	GO:0010483	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010487	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010496	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010497	519	8	1	0	FALSE	NA	NA	519	8	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M7	GO:0010498	519	8	6	2	TRUE	0.00302886485019395	0.541396546439758	519	8	6	2	TRUE	0.00302886485019395	0.513549594888431	FDR_only_changed	FALSE	FALSE	FALSE
