TermID	TermName	OfficialID	OfficialName	Namespace	Official_is_obsolete	Grapedia_label_says_obsolete	Status	Association_pairs
GO:0070405	GO_MF:ammonium ion binding	GO:0070405	ammonium ion binding	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0070413	GO_BP:trehalose metabolism in response to stress	GO:0070413	obsolete trehalose metabolism in response to stress	biological_process	TRUE	FALSE	obsolete_by_ontology	1
GO:0070417	GO_BP:cellular response to cold	GO:0070417	cellular response to cold	biological_process	FALSE	FALSE	live_primary_id	2
GO:0070475	GO_BP:rRNA base methylation	GO:0070475	rRNA base methylation	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070482	GO_BP:response to oxygen levels	GO:0070482	response to oxygen levels	biological_process	FALSE	FALSE	live_primary_id	6
GO:0070484	GO_BP:dehydro-D-arabinono-1,4-lactone metabolic process	GO:0070484	obsolete dehydro-D-arabinono-1,4-lactone metabolic process	biological_process	TRUE	FALSE	obsolete_by_ontology	1
GO:0070485	GO_BP:dehydro-D-arabinono-1,4-lactone biosynthetic process	GO:0070485	dehydro-D-arabinono-1,4-lactone biosynthetic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070492	GO_MF:oligosaccharide binding	GO:0070492	oligosaccharide binding	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0070509	GO_BP:calcium ion import	GO:0070509	calcium ion import	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070529	GO_MF:L-tryptophan aminotransferase activity	GO:0070529	obsolete L-tryptophan transaminase activity	molecular_function	TRUE	FALSE	obsolete_by_ontology	1
GO:0070542	GO_BP:response to fatty acid	GO:0070542	response to fatty acid	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070546	GO_MF:L-phenylalanine aminotransferase activity	GO:0070546	obsolete L-phenylalanine transaminase activity	molecular_function	TRUE	FALSE	obsolete_by_ontology	1
GO:0070547	GO_MF:L-tyrosine aminotransferase activity	GO:0070547	obsolete L-tyrosine aminotransferase activity	molecular_function	TRUE	FALSE	obsolete_by_ontology	2
GO:0070548	GO_MF:L-glutamine aminotransferase activity	GO:0070548	obsolete L-glutamine transaminase activity	molecular_function	TRUE	FALSE	obsolete_by_ontology	1
GO:0070566	GO_MF:adenylyltransferase activity	GO:0070566	adenylyltransferase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0070568	GO_MF:guanylyltransferase activity	GO:0070568	guanylyltransferase activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0070569	GO_MF:uridylyltransferase activity	GO:0070569	uridylyltransferase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0070574	GO_BP:cadmium ion transmembrane transport	GO:0070574	cadmium ion transmembrane transport	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070585	GO_BP:protein localization to mitochondrion	GO:0070585	protein localization to mitochondrion	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070588	GO_BP:calcium ion transmembrane transport	GO:0070588	calcium ion transmembrane transport	biological_process	FALSE	FALSE	live_primary_id	5
GO:0070589	GO_BP:obsolete cellular component macromolecule biosynthetic process	GO:0070589	obsolete cellular component macromolecule biosynthetic process	biological_process	TRUE	TRUE	obsolete_by_ontology	3
GO:0070592	GO_BP:cell wall polysaccharide biosynthetic process	GO:0070592	cell wall polysaccharide biosynthetic process	biological_process	FALSE	FALSE	live_primary_id	3
GO:0070646	GO_BP:protein modification by small protein removal	GO:0070646	protein modification by small protein removal	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070647	GO_BP:protein modification by small protein conjugation or removal	GO:0070647	protein modification by small protein conjugation or removal	biological_process	FALSE	FALSE	live_primary_id	9
GO:0070696	GO_MF:transmembrane receptor protein serine/threonine kinase binding	GO:0070696	transmembrane receptor protein serine/threonine kinase binding	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0070727	GO_BP:cellular macromolecule localization	GO:0070727	obsolete cellular macromolecule localization	biological_process	TRUE	FALSE	obsolete_by_ontology	10
GO:0070887	GO_BP:cellular response to chemical stimulus	GO:0070887	cellular response to chemical stimulus	biological_process	FALSE	FALSE	live_primary_id	82
GO:0070918	GO_BP:regulatory ncRNA processing	GO:0070918	regulatory ncRNA processing	biological_process	FALSE	FALSE	live_primary_id	2
GO:0070925	GO_BP:organelle assembly	GO:0070925	organelle assembly	biological_process	FALSE	FALSE	live_primary_id	2
GO:0070972	GO_BP:protein localization to endoplasmic reticulum	GO:0070972	protein localization to endoplasmic reticulum	biological_process	FALSE	FALSE	live_primary_id	2
GO:0070988	GO_BP:demethylation	GO:0070988	demethylation	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071076	GO_BP:RNA 3 uridylation	GO:0071076	obsolete RNA 3' uridylation	biological_process	TRUE	FALSE	obsolete_by_ontology	1
GO:0071103	GO_BP:DNA conformation change	GO:0071103	DNA conformation change	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071214	GO_BP:cellular response to abiotic stimulus	GO:0071214	cellular response to abiotic stimulus	biological_process	FALSE	FALSE	live_primary_id	12
GO:0071215	GO_BP:cellular response to abscisic acid stimulus	GO:0071215	cellular response to abscisic acid stimulus	biological_process	FALSE	FALSE	live_primary_id	10
GO:0071218	GO_BP:cellular response to misfolded protein	GO:0071218	cellular response to misfolded protein	biological_process	FALSE	FALSE	live_primary_id	2
GO:0071229	GO_BP:cellular response to acid chemical	GO:0071229	cellular response to acid chemical	biological_process	FALSE	FALSE	live_primary_id	33
GO:0071230	GO_BP:cellular response to amino acid stimulus	GO:0071230	cellular response to amino acid stimulus	biological_process	FALSE	FALSE	live_primary_id	2
GO:0071236	GO_BP:cellular response to antibiotic	GO:0071236	cellular response to antibiotic	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071241	GO_BP:cellular response to inorganic substance	GO:0071241	obsolete cellular response to inorganic substance	biological_process	TRUE	FALSE	obsolete_by_ontology	9
GO:0071248	GO_BP:cellular response to metal ion	GO:0071248	cellular response to metal ion	biological_process	FALSE	FALSE	live_primary_id	8
GO:0071249	GO_BP:cellular response to nitrate	GO:0071249	cellular response to nitrate	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071281	GO_BP:cellular response to iron ion	GO:0071281	cellular response to iron ion	biological_process	FALSE	FALSE	live_primary_id	6
GO:0071289	GO_BP:cellular response to nickel ion	GO:0071289	cellular response to nickel ion	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071300	GO_BP:cellular response to retinoic acid	GO:0071300	cellular response to retinoic acid	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071310	GO_BP:cellular response to organic substance	GO:0071310	obsolete cellular response to organic substance	biological_process	TRUE	FALSE	obsolete_by_ontology	48
GO:0071322	GO_BP:cellular response to carbohydrate stimulus	GO:0071322	cellular response to carbohydrate stimulus	biological_process	FALSE	FALSE	live_primary_id	7
GO:0071324	GO_BP:cellular response to disaccharide stimulus	GO:0071324	cellular response to disaccharide stimulus	biological_process	FALSE	FALSE	live_primary_id	4
GO:0071326	GO_BP:cellular response to monosaccharide stimulus	GO:0071326	cellular response to monosaccharide stimulus	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071329	GO_BP:cellular response to sucrose stimulus	GO:0071329	cellular response to sucrose stimulus	biological_process	FALSE	FALSE	live_primary_id	4
GO:0071331	GO_BP:cellular response to hexose stimulus	GO:0071331	cellular response to hexose stimulus	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071333	GO_BP:cellular response to glucose stimulus	GO:0071333	cellular response to glucose stimulus	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071359	GO_BP:cellular response to dsRNA	GO:0071359	cellular response to dsRNA	biological_process	FALSE	FALSE	live_primary_id	2
GO:0071365	GO_BP:cellular response to auxin stimulus	GO:0071365	cellular response to auxin stimulus	biological_process	FALSE	FALSE	live_primary_id	7
GO:0071367	GO_BP:cellular response to brassinosteroid stimulus	GO:0071367	cellular response to brassinosteroid stimulus	biological_process	FALSE	FALSE	live_primary_id	2
GO:0071368	GO_BP:cellular response to cytokinin stimulus	GO:0071368	cellular response to cytokinin stimulus	biological_process	FALSE	FALSE	live_primary_id	4
GO:0071369	GO_BP:cellular response to ethylene stimulus	GO:0071369	cellular response to ethylene stimulus	biological_process	FALSE	FALSE	live_primary_id	6
GO:0071370	GO_BP:cellular response to gibberellin stimulus	GO:0071370	cellular response to gibberellin stimulus	biological_process	FALSE	FALSE	live_primary_id	5
GO:0071383	GO_BP:cellular response to steroid hormone stimulus	GO:0071383	cellular response to steroid hormone stimulus	biological_process	FALSE	FALSE	live_primary_id	2
GO:0071395	GO_BP:cellular response to jasmonic acid stimulus	GO:0071395	cellular response to jasmonic acid stimulus	biological_process	FALSE	FALSE	live_primary_id	8
GO:0071396	GO_BP:cellular response to lipid	GO:0071396	cellular response to lipid	biological_process	FALSE	FALSE	live_primary_id	18
GO:0071398	GO_BP:cellular response to fatty acid	GO:0071398	cellular response to fatty acid	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071407	GO_BP:cellular response to organic cyclic compound	GO:0071407	obsolete cellular response to organic cyclic compound	biological_process	TRUE	FALSE	obsolete_by_ontology	5
GO:0071417	GO_BP:cellular response to organonitrogen compound	GO:0071417	obsolete cellular response to organonitrogen compound	biological_process	TRUE	FALSE	obsolete_by_ontology	2
GO:0071421	GO_BP:manganese ion transmembrane transport	GO:0071421	manganese ion transmembrane transport	biological_process	FALSE	FALSE	live_primary_id	2
GO:0071423	GO_BP:malate transmembrane transport	GO:0071423	malate transmembrane transport	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071446	GO_BP:cellular response to salicylic acid stimulus	GO:0071446	cellular response to salicylic acid stimulus	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071450	GO_BP:cellular response to oxygen radical	GO:0071450	cellular response to oxygen radical	biological_process	FALSE	FALSE	live_primary_id	4
GO:0071451	GO_BP:cellular response to superoxide	GO:0071451	cellular response to superoxide	biological_process	FALSE	FALSE	live_primary_id	4
GO:0071453	GO_BP:cellular response to oxygen levels	GO:0071453	cellular response to oxygen levels	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071456	GO_BP:cellular response to hypoxia	GO:0071456	cellular response to hypoxia	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071462	GO_BP:cellular response to water stimulus	GO:0071462	cellular response to water stimulus	biological_process	FALSE	FALSE	live_primary_id	8
GO:0071466	GO_BP:cellular response to xenobiotic stimulus	GO:0071466	cellular response to xenobiotic stimulus	biological_process	FALSE	FALSE	live_primary_id	2
GO:0071470	GO_BP:cellular response to osmotic stress	GO:0071470	cellular response to osmotic stress	biological_process	FALSE	FALSE	live_primary_id	2
GO:0071472	GO_BP:cellular response to salt stress	GO:0071472	cellular response to salt stress	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071478	GO_BP:cellular response to radiation	GO:0071478	cellular response to radiation	biological_process	FALSE	FALSE	live_primary_id	3
GO:0071482	GO_BP:cellular response to light stimulus	GO:0071482	cellular response to light stimulus	biological_process	FALSE	FALSE	live_primary_id	3
GO:0071483	GO_BP:cellular response to blue light	GO:0071483	cellular response to blue light	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071484	GO_BP:cellular response to light intensity	GO:0071484	cellular response to light intensity	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071486	GO_BP:cellular response to high light intensity	GO:0071486	cellular response to high light intensity	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071492	GO_BP:cellular response to UV-A	GO:0071492	cellular response to UV-A	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071495	GO_BP:cellular response to endogenous stimulus	GO:0071495	cellular response to endogenous stimulus	biological_process	FALSE	FALSE	live_primary_id	41
GO:0071496	GO_BP:cellular response to external stimulus	GO:0071496	cellular response to external stimulus	biological_process	FALSE	FALSE	live_primary_id	19
GO:0071497	GO_BP:cellular response to freezing	GO:0071497	cellular response to freezing	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071554	GO_BP:cell wall organization or biogenesis	GO:0071554	cell wall organization or biogenesis	biological_process	FALSE	FALSE	live_primary_id	34
GO:0071555	GO_BP:cell wall organization	GO:0071555	cell wall organization	biological_process	FALSE	FALSE	live_primary_id	17
GO:0071577	GO_BP:zinc ion transmembrane transport	GO:0071577	zinc ion transmembrane transport	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071585	GO_BP:detoxification of cadmium ion	GO:0071585	detoxification of cadmium ion	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071614	GO_MF:linoleic acid epoxygenase activity	GO:0071614	linoleic acid epoxygenase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0071629	GO_BP:cytoplasm protein quality control by the ubiquitin-proteasome system	GO:0071629	cytoplasm protein quality control by the ubiquitin-proteasome system	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071669	GO_BP:plant-type cell wall organization or biogenesis	GO:0071669	plant-type cell wall organization or biogenesis	biological_process	FALSE	FALSE	live_primary_id	18
GO:0071695	GO_BP:anatomical structure maturation	GO:0071695	anatomical structure maturation	biological_process	FALSE	FALSE	live_primary_id	13
GO:0071702	GO_BP:organic substance transport	GO:0071702	obsolete organic substance transport	biological_process	TRUE	FALSE	obsolete_by_ontology	43
GO:0071704	GO_BP:organic substance metabolic process	GO:0071704	obsolete organic substance metabolic process	biological_process	TRUE	FALSE	obsolete_by_ontology	237
GO:0071705	GO_BP:nitrogen compound transport	GO:0071705	nitrogen compound transport	biological_process	FALSE	FALSE	live_primary_id	27
GO:0071712	GO_BP:obsolete ER-associated misfolded protein catabolic process	GO:0071712	obsolete ER-associated misfolded protein catabolic process	biological_process	TRUE	TRUE	obsolete_by_ontology	1
GO:0071731	GO_BP:response to nitric oxide	GO:0071731	response to nitric oxide	biological_process	FALSE	FALSE	live_primary_id	2
GO:0071732	GO_BP:cellular response to nitric oxide	GO:0071732	cellular response to nitric oxide	biological_process	FALSE	FALSE	live_primary_id	2
GO:0071805	GO_BP:potassium ion transmembrane transport	GO:0071805	potassium ion transmembrane transport	biological_process	FALSE	FALSE	live_primary_id	6
GO:0071806	GO_BP:protein transmembrane transport	GO:0071806	protein transmembrane transport	biological_process	FALSE	FALSE	live_primary_id	3
GO:0071824	GO_BP:protein-DNA complex organization	GO:0071824	protein-DNA complex organization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071826	GO_BP:protein-RNA complex organization	GO:0071826	protein-RNA complex organization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0071840	GO_BP:cellular component organization or biogenesis	GO:0071840	cellular component organization or biogenesis	biological_process	FALSE	FALSE	live_primary_id	78
GO:0071897	GO_BP:DNA biosynthetic process	GO:0071897	DNA biosynthetic process	biological_process	FALSE	FALSE	live_primary_id	1
